Sequence  | Address         | Length  | TermCode            | Uri                                                                                       | Data
538       | 7ff7c861b7b0h   | 46      | CTC_RET_INTR        | hex://logix/VectorizedOps?f13#f13_g[32i](v256x32i,v256x32i,v256x32i)                      | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 09 c5 fd db c1 c4 c1 7d 10 08 c5 f5 eb c0 c5 fd 76 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
539       | 7ff7c861b800h   | 47      | CTC_RET_INTR        | hex://logix/VectorizedOps?f13#f13_g[64u](v256x64u,v256x64u,v256x64u)                      | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 09 c5 fd db c1 c4 c1 7d 10 08 c5 f5 eb c0 c4 e2 7d 29 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
540       | 7ff7c861bc50h   | 47      | CTC_RET_INTR        | hex://logix/VectorizedOps?f13#f13_g[64i](v256x64i,v256x64i,v256x64i)                      | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 09 c5 fd db c1 c4 c1 7d 10 08 c5 f5 eb c0 c4 e2 7d 29 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
541       | 7ff7c861bca0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8u](n128)                                         | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
542       | 7ff7c861bcd0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8i](n128)                                         | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
543       | 7ff7c861bd00h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16u](n128)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
544       | 7ff7c861bd30h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16i](n128)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
545       | 7ff7c861bd60h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32u](n128)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
546       | 7ff7c861bd90h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32i](n128)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
547       | 7ff7c861bdc0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64u](n128)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
548       | 7ff7c861bdf0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64i](n128)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
549       | 7ff7c861be20h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8u](n128)                                           | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 74 c1 c5 f9 11 01 48 8b c1 c3
550       | 7ff7c861be50h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8i](n128)                                           | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 74 c1 c5 f9 11 01 48 8b c1 c3
551       | 7ff7c861be80h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16u](n128)                                          | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 75 c1 c5 f9 11 01 48 8b c1 c3
552       | 7ff7c861beb0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16i](n128)                                          | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 75 c1 c5 f9 11 01 48 8b c1 c3
553       | 7ff7c861bee0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32u](n128)                                          | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 76 c1 c5 f9 11 01 48 8b c1 c3
554       | 7ff7c861bf10h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32i](n128)                                          | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 76 c1 c5 f9 11 01 48 8b c1 c3
555       | 7ff7c861bf40h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64u](n128)                                          | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c4 e2 79 29 c1 c5 f9 11 01 48 8b c1 c3
556       | 7ff7c861bf70h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64i](n128)                                          | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c4 e2 79 29 c1 c5 f9 11 01 48 8b c1 c3
557       | 7ff7c861bfa0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8u](v128x8u)                                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
558       | 7ff7c861bfd0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8i](v128x8i)                                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
559       | 7ff7c861c000h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16u](v128x16u)                                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
560       | 7ff7c861c030h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16i](v128x16i)                                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
561       | 7ff7c861c060h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32u](v128x32u)                                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
562       | 7ff7c861c090h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32i](v128x32i)                                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
563       | 7ff7c861c0c0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64u](v128x64u)                                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
564       | 7ff7c861c0f0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64i](v128x64i)                                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
565       | 7ff7c861c120h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8u](v128x8u)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 74 c1 c5 f9 11 01 48 8b c1 c3
566       | 7ff7c861c150h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8i](v128x8i)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 74 c1 c5 f9 11 01 48 8b c1 c3
567       | 7ff7c861c180h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16u](v128x16u)                                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 75 c1 c5 f9 11 01 48 8b c1 c3
568       | 7ff7c861c1b0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16i](v128x16i)                                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 75 c1 c5 f9 11 01 48 8b c1 c3
569       | 7ff7c861c1e0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32u](v128x32u)                                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 76 c1 c5 f9 11 01 48 8b c1 c3
570       | 7ff7c861c620h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32i](v128x32i)                                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 76 c1 c5 f9 11 01 48 8b c1 c3
571       | 7ff7c861c650h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64u](v128x64u)                                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c4 e2 79 29 c1 c5 f9 11 01 48 8b c1 c3
572       | 7ff7c861c680h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64i](v128x64i)                                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c4 e2 79 29 c1 c5 f9 11 01 48 8b c1 c3
573       | 7ff7c861c6b0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8u](v128x8u,v128x8u)                              | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
574       | 7ff7c861c6e0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8i](v128x8i,v128x8i)                              | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
575       | 7ff7c861c710h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16u](v128x16u,v128x16u)                           | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
576       | 7ff7c861c740h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16i](v128x16i,v128x16i)                           | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
577       | 7ff7c861c770h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32u](v128x32u,v128x32u)                           | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
578       | 7ff7c861c7a0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32i](v128x32i,v128x32i)                           | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
579       | 7ff7c861c7d0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64u](v128x64u,v128x64u)                           | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
580       | 7ff7c861c800h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64i](v128x64i,v128x64i)                           | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
581       | 7ff7c861c830h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8u](v128x8u,v128x8u,v128x8u)                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 74 c1 c5 f9 11 01 48 8b c1 c3
582       | 7ff7c861c860h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8i](v128x8i,v128x8i,v128x8i)                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 74 c1 c5 f9 11 01 48 8b c1 c3
583       | 7ff7c861c890h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16u](v128x16u,v128x16u,v128x16u)                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 75 c1 c5 f9 11 01 48 8b c1 c3
584       | 7ff7c861c8c0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16i](v128x16i,v128x16i,v128x16i)                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 75 c1 c5 f9 11 01 48 8b c1 c3
585       | 7ff7c861c8f0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32u](v128x32u,v128x32u,v128x32u)                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 76 c1 c5 f9 11 01 48 8b c1 c3
586       | 7ff7c861c920h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32i](v128x32i,v128x32i,v128x32i)                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 76 c1 c5 f9 11 01 48 8b c1 c3
587       | 7ff7c861c950h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64u](v128x64u,v128x64u,v128x64u)                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c4 e2 79 29 c1 c5 f9 11 01 48 8b c1 c3
588       | 7ff7c861c980h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64i](v128x64i,v128x64i,v128x64i)                    | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c4 e2 79 29 c1 c5 f9 11 01 48 8b c1 c3
589       | 7ff7c861c9b0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8u](v128x8u,v128x8u,v128x8u)                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
590       | 7ff7c861c9e0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8i](v128x8i,v128x8i,v128x8i)                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
591       | 7ff7c861ca10h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16u](v128x16u,v128x16u,v128x16u)                  | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
592       | 7ff7c861ca40h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16i](v128x16i,v128x16i,v128x16i)                  | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
593       | 7ff7c861ca70h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32u](v128x32u,v128x32u,v128x32u)                  | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
594       | 7ff7c861caa0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32i](v128x32i,v128x32i,v128x32i)                  | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
595       | 7ff7c861cad0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64u](v128x64u,v128x64u,v128x64u)                  | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
596       | 7ff7c861cb00h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64i](v128x64i,v128x64i,v128x64i)                  | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
597       | 7ff7c861cb30h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8u](v128x8u,v128x8u)                                | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 74 c1 c5 f9 11 01 48 8b c1 c3
598       | 7ff7c861cb60h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8i](v128x8i,v128x8i)                                | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 74 c1 c5 f9 11 01 48 8b c1 c3
599       | 7ff7c861cb90h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16u](v128x16u,v128x16u)                             | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 75 c1 c5 f9 11 01 48 8b c1 c3
600       | 7ff7c861cfd0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16i](v128x16i,v128x16i)                             | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 75 c1 c5 f9 11 01 48 8b c1 c3
601       | 7ff7c861d000h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32u](v128x32u,v128x32u)                             | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 76 c1 c5 f9 11 01 48 8b c1 c3
602       | 7ff7c861d030h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32i](v128x32i,v128x32i)                             | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c5 f9 76 c1 c5 f9 11 01 48 8b c1 c3
603       | 7ff7c861d060h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64u](v128x64u,v128x64u)                             | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c4 e2 79 29 c1 c5 f9 11 01 48 8b c1 c3
604       | 7ff7c861d090h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64i](v128x64i,v128x64i)                             | c5 f8 77 66 90 c5 f8 57 c0 c5 f0 57 c9 c4 e2 79 29 c1 c5 f9 11 01 48 8b c1 c3
605       | 7ff7c861d0c0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?identity#identity_g[8u](v128x8u)                                | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
606       | 7ff7c861d0f0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?identity#identity_g[8i](v128x8i)                                | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
607       | 7ff7c861d120h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?identity#identity_g[16u](v128x16u)                              | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
608       | 7ff7c861d150h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?identity#identity_g[16i](v128x16i)                              | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
609       | 7ff7c861d180h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?identity#identity_g[32u](v128x32u)                              | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
610       | 7ff7c861d1b0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?identity#identity_g[32i](v128x32i)                              | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
611       | 7ff7c861d1e0h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?identity#identity_g[64u](v128x64u)                              | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
612       | 7ff7c861d210h   | 17      | CTC_RET_INTR        | hex://logix/VectorizedOps?identity#identity_g[64i](v128x64i)                              | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
613       | 7ff7c861d240h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?not#not_g[8u](v128x8u)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
614       | 7ff7c861d270h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?not#not_g[8i](v128x8i)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
615       | 7ff7c861d2a0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?not#not_g[16u](v128x16u)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
616       | 7ff7c861d2d0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?not#not_g[16i](v128x16i)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
617       | 7ff7c861d300h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?not#not_g[32u](v128x32u)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
618       | 7ff7c861d330h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?not#not_g[32i](v128x32i)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
619       | 7ff7c861d360h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?not#not_g[64u](v128x64u)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
620       | 7ff7c861d390h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?not#not_g[64i](v128x64i)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
621       | 7ff7c861d3c0h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?and#and_g[8u](v128x8u,v128x8u)                                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
622       | 7ff7c861d3f0h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?and#and_g[8i](v128x8i,v128x8i)                                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
623       | 7ff7c861d420h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?and#and_g[16u](v128x16u,v128x16u)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
624       | 7ff7c861d450h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?and#and_g[16i](v128x16i,v128x16i)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
625       | 7ff7c861d480h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?and#and_g[32u](v128x32u,v128x32u)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
626       | 7ff7c861d4b0h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?and#and_g[32i](v128x32i,v128x32i)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
627       | 7ff7c861d4e0h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?and#and_g[64u](v128x64u,v128x64u)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
628       | 7ff7c861d510h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?and#and_g[64i](v128x64i,v128x64i)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
629       | 7ff7c861d540h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?nand#nand_g[8u](v128x8u,v128x8u)                                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
630       | 7ff7c861d580h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?nand#nand_g[8i](v128x8i,v128x8i)                                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
631       | 7ff7c861d5c0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?nand#nand_g[16u](v128x16u,v128x16u)                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
632       | 7ff7c861d600h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?nand#nand_g[16i](v128x16i,v128x16i)                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
633       | 7ff7c861d640h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?nand#nand_g[32u](v128x32u,v128x32u)                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
634       | 7ff7c861d680h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?nand#nand_g[32i](v128x32i,v128x32i)                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
635       | 7ff7c861d6c0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?nand#nand_g[64u](v128x64u,v128x64u)                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
636       | 7ff7c861d700h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?nand#nand_g[64i](v128x64i,v128x64i)                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
637       | 7ff7c861d740h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?or#or_g[8u](v128x8u,v128x8u)                                    | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
638       | 7ff7c861d770h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?or#or_g[8i](v128x8i,v128x8i)                                    | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
639       | 7ff7c861d7a0h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?or#or_g[16u](v128x16u,v128x16u)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
640       | 7ff7c861d7d0h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?or#or_g[16i](v128x16i,v128x16i)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
641       | 7ff7c861d800h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?or#or_g[32u](v128x32u,v128x32u)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
642       | 7ff7c861d830h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?or#or_g[32i](v128x32i,v128x32i)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
643       | 7ff7c861d860h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?or#or_g[64u](v128x64u,v128x64u)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
644       | 7ff7c861d890h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?or#or_g[64i](v128x64i,v128x64i)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
645       | 7ff7c861dcd0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?nor#nor_g[8u](v128x8u,v128x8u)                                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 eb c1 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
